SYSBRANCHID,SYSITEMID,NAME,ITEMID,ITEMNAME,CF_UNITNAME,CC_VSTOCK,CF_FSALE,BASEQUANTITY,PRICE,AMOUNT,CF_SYSITEMGROUPL1ID,CF_SYSITEMGROUPL2ID,CF_SYSITEMGROUPL3ID,CF_SYSITEMGROUPL4ID,CF_SYSITEMGROUPL5ID,CF_ITEMGROUPL1_GROUPNAME,CF_ITEMGROUPL2_GROUPNAME,CF_ITEMGROUPL3_GROUPNAME,CF_ITEMGROUPL4_GROUPNAME,CF_ITEMGROUPL5_GROUPNAME,CF_ITEMGROUPL1_ORDINARY,CF_ITEMGROUPL2_ORDINARY,CF_ITEMGROUPL3_ORDINARY,CF_ITEMGROUPL4_ORDINARY,CF_ITEMGROUPL5_ORDINARY,CF_COMPANY,CF_WAHOUSENAME,CF_SYSWAREHOUSEID
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,3.0000,26.0000,78.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,4.0000,26.0000,104.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,3.0000,26.0000,78.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,4.0000,26.0000,104.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,4.0000,26.0000,104.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,4.0000,26.0000,104.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,4.0000,26.0000,104.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,5.0000,26.0000,130.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,37.0000,26.0000,932.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,3.0000,26.0000,78.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,5.0000,26.0000,130.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,3.0000,26.0000,78.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,2.0000,26.0000,52.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,1.0000,26.0000,26.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
2,182,ตลาดศรีเมือง,1050707801001,บะหมี่เหลืองสด เฮียเต็ก 500ก.,ถุง,-1,1,3.0000,26.0000,78.0000,8,8,1,,,เส้น,บะหมี่สด,เฮียเต็ก,,,6,8,45,,,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด,ศรีเมือง,0
